area,description,house,layout,position,price,sale,style,tags,village,zone
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
53㎡,https://sz.zu.ke.com//zufang/SZ2530393067627233280.html,锦城星苑,1室1厅1卫,北,1500 元/月,null,整租,"官方核验,随时看房",龙岗双龙,龙岗区
70㎡,https://sz.zu.ke.com//zufang/SZ2463664184987500544.html,坪山首座,2室2厅1卫,东南,2200 元/月,null,整租,官方核验,坪山,坪山区
150㎡,https://sz.zu.ke.com//zufang/SZ2551433074537660416.html,滨海春城,5室1厅2卫,南,1500 元/月,null,合租,官方核验,翻身,宝安区
34㎡,https://sz.zu.ke.com//zufang/SZ2552094734005321728.html,利安公寓,1室1厅1卫,南,1750 元/月,null,整租,"官方核验,近地铁",新安,宝安区
32㎡,https://sz.zu.ke.com//zufang/SZ2531972148676280320.html,安侨苑,1室0厅1卫,南,3500 元/月,null,整租,"公寓,月租,精装,随时看房",香蜜湖,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2414286433075601408.html,大众公寓,1室1厅1卫,南,2200 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
341㎡,https://sz.zu.ke.com//zufang/SZ2518879262459559936.html,深圳湾1号,4室2厅4卫,东南,220000 元/月,null,整租,官方核验,深圳湾,南山区
43㎡,https://sz.zu.ke.com//zufang/SZ2548350711549403136.html,双龙花园,2室1厅1卫,南,2000 元/月,null,整租,官方核验,西乡,宝安区
